12666, 23.1876
12713, 23.6217
12762, 28.6561
12813, 29.3369
12859, 22.24
12902, 20.4915
12945, 20.5219
12990, 19.0862
13037, 23.7612
13086, 23.7788
13132, 21.7832
13178, 21.6595
13227, 19.7211
13272, 22.9932
13321, 23.9787
13368, 21.9048
13414, 23.0992
13460, 14.601
13500, 19.1862
13549, 19.8891
13596, 13.4563
13634, 25.149
13685, 26.0266
13741, 30.7004
13791, 25.4535
13836, 21.6691
13881, 15.6913
13925, 16.9089
13971, 17.5012
14018, 19.6906
14064, 19.3744
14115, 21.1441
14164, 20.2074
14214, 19.6242
14261, 20.516
14307, 20.7547
14355, 25.7682
14403, 23.6642
14451, 22.7377
14497, 21.0332
14542, 17.7861
14586, 17.9789
14635, 16.8248
14679, 17.4574
14728, 18.803
14782, 26.3984
14830, 18.5902
14878, 18.9653
14925, 16.1977
14973, 18.4821
15025, 9.00581
15071, 19.3067
15119, 24.5447
15168, 26.0023
15216, 28.5769
15268, 24.404
15318, 25.633
15372, 23.5837
15420, 20.9747
15466, 9.31814
15509, 18.6498
15557, 19.9999
15601, 12.5721
15644, 24.0471
15691, 21.9755
15735, -0.942689
15813, -1.02263
15892, -0.744305
15970, -0.449244
16100, 30.585
16151, 27.9903
16192, -1.57212
16340, 1.25489
16386, 27.7626
16434, 31.5222
16482, 23.3919
16525, 23.9211
16565, 11.0779
16617, 1.49193
16769, 3.71104
16816, 3.354
16848, 30.9683
16885, 3.72035
16965, 1.32772
17045, 1.09787
17139, 3.46569
17183, 12.2084
17217, 17.1301
17268, 12.0027
17318, 6.39887
17360, 14.2945
17408, 0.21579
17491, -0.152044
17570, -0.207693
17689, 3.89205
17739, 16.3575
17787, 0.75382
17866, 1.19296
17945, 1.46852
18023, 1.39555
18101, 1.34893
18179, 1.12674
18256, 1.1069
18334, -0.286293
18413, -0.436541
18491, -0.466814
18569, -0.208676
18647, -0.162847
18725, -0.0429618
18803, 0.283692
18881, 0.496071
18963, 3.71718
19009, 33.8652
19059, 35.9704
19117, 4.67501
19160, 27.6324
19205, 25.021
19244, 8.14194
19292, 0.57884
19371, 0.0930252
19450, -0.336394
19605, 4.46522
19643, 25.595
19683, 0.424576
19764, -0.18499
19842, -0.119338
19920, -0.104959
19998, 0.301782
20076, 0.11908
20184, 4.13423
20252, 2.02051
20320, -1.50352
20397, -1.18142
20477, -0.765354
20555, -0.639125
20633, -0.894805
20710, -1.04663
20782, 36.4805
20907, 16.6899
20960, 14.61
21007, 9.84917
21058, 8.02221
21111, 18.9937
21175, 16.5652
21226, 21.9028
21281, 20.7673
21330, 22.0026
21380, 20.7423
21430, 20.031
21480, 20.9604
21533, 19.5049
21585, 19.4346
21637, 24.3409
21687, 22.9327
21736, 24.0074
21787, 24.8668
21837, 23.9323
21887, 22.2768
21935, 22.6914
21986, 22.2675
22035, 21.9938
22083, 22.6428
22133, 21.1723
22183, 21.6696
22237, 20.0778
22286, 19.6211
22338, 20.6393
22387, 18.6463
22437, 23.4536
22490, 21.7426
22539, 25.5757
22593, 25.2189
22651, 24.0533
22706, 23.9387
22760, 22.0049
22817, 22.9434
22873, 24.5632
22926, 24.8958
22987, 28.0634
23050, 31.0892
23115, 28.8623
23175, 20.5309
23218, 27.0845
23267, 1.74921
23306, 12.2939
23337, 19.4818
23415, 31.2047
23462, 32.9317
23514, 34.9071
23567, 27.9065
23618, 23.1391
23665, 18.9471
23726, 16.0646
23769, 21.6367
23815, 25.0286
23862, 15.198
23988, 34.3297
24044, 34.7739
24097, 28.5811
24149, 32.8298
24204, 26.9026
24257, 26.2615
24307, 21.7614
24356, 23.612
24409, 22.1214
24459, 23.9109
24502, 1.35518
24584, 0.148511
24663, 0.267688
24742, -0.124676
24850, 2.1789
24927, -0.381012
25063, 19.224
25111, 22.7558
25167, 22.7217
25218, 18.4296
25266, 22.1166
25314, 20.5028
25398, 16.8972
25439, 18.5865
25490, 17.8057
25528, 12.1429
25569, 23.2819
25625, -1.97563
25701, -1.2658
25780, -0.688355
25827, 15.8842
25870, 18.9472
25905, 18.3806
25951, -0.520115
25990, 22.5275
26025, 19.7906
26071, 26.3811
26119, 14.6261
26163, -0.78214
26240, -0.432854
26319, -0.300445
26396, -0.764922
26475, -0.777759
26550, 50.8548
26648, 12.4633
26687, 14.9891
26723, 8.23885
26759, 16.8271
26811, 1.61969
26848, 13.8208
26892, 18.073
26942, 16.9744
26994, 18.0437
27041, 21.924
27093, -0.0796228
27172, 0.270216
27251, 0.523552
27401, 20.9434
27477, 39.8286
27524, 29.0952
27578, 21.6731
27626, 22.2222
27678, 20.9659
27726, 15.5368
27772, 26.7489
27817, 26.6093
27861, 26.2681
27910, 28.4592
27961, 26.135
28012, 27.1431
28063, 23.7332
28112, 24.2846
28164, 23.4825
28211, 23.1596
28261, 22.1323
28306, 21.7558
28355, 22.853
28404, 21.9602
28451, 23.9215
28499, 24.9826
28547, 23.6839
28597, 24.1099
28649, 22.8518
28703, 24.3839
28753, 23.6896
28804, 21.2362
28859, 21.5656
28905, 24.4453
28969, 19.8858
29038, 22.9996
29083, 2.76268
29169, 27.6647
29206, -0.680835
29317, 38.1559
29371, 36.0584
29430, 33.5231
29483, 32.5739
29534, 10.1792
29599, 2.26248
29638, 19.8592
29693, 16.2796
29752, 0.208126
29829, -0.967413
29910, -1.17501
30032, 29.2604
30065, 17.8933
30106, 23.5798
30158, 19.3246
30212, 18.367
30267, 23.5234
30331, 20.0193
30386, 17.1544
30441, 16.3382
30496, 19.5596
30547, 19.3408
30598, 23.6449
30655, 28.8416
30717, 26.7716
30777, 18.5953
30826, 24.0502
30879, 20.9629
30934, 21.2917
30990, 22.9815
31046, 24.2292
31103, 24.4792
31162, 25.1868
31219, 22.4217
31278, 26.0264
31338, 25.255
31400, 23.6655
31457, 27.0706
31513, 24.6335
31572, 27.0597
31631, 27.214
31692, 25.7683
31747, 24.8909
31809, 23.1442
31860, 22.6922
31912, 22.3598
31964, 25.0393
32018, 23.4501
32080, 24.8261
32136, 23.4915
32193, 23.1167
32253, 27.7909
32314, 19.2125
32374, 25.4019
32432, 21.5711
32492, 26.4134
32548, 26.034
32617, 24.3545
32672, 24.1183
32729, 24.0919
32787, 24.8072
32839, 25.2799
32897, 25.5281
32956, 25.8559
33013, 27.1973
33074, 25.8116
33145, 20.9959
33200, 22.6635
33256, 24.2485
33318, 26.0359
33374, 22.2981
33425, 25.9878
33494, 18.8747
33548, 23.651
33604, 25.414
33666, 27.3524
33729, 27.7844
33792, 19.7994
33844, 22.9013
33911, 16.4296
33964, 27.3779
34025, 19.249
34081, 23.2908
34134, 27.3731
34190, 28.9016
34249, 28.0585
34309, 26.9672
34365, 26.4866
34432, 26.0218
34491, 25.6422
34558, 26.0729
34621, 25.16
34680, 25.0836
34742, 23.7012
34797, 24.7832
34854, 19.8618
34918, 22.4866
34977, 25.0153
35037, 26.3149
35101, 22.0352
35163, 27.4288
35226, 26.4747
35290, 24.4745
35358, 21.7761
35417, 18.0991
35472, 21.0025
35528, 22.1978
35588, 20.4933
35649, 23.8316
35708, 24.4259
35766, 26.2203
35839, 26.6481
35907, 27.0802
35967, 24.9355
36027, 24.165
36087, 23.172
36152, 5.7285
36211, 21.7363
36278, 23.7179
36341, 24.997
36403, 25.8292
36467, 25.1027
36525, 19.5966
36577, 19.2174
36637, 19.4403
36724, 21.5201
36785, 24.9064
36844, 25.9819
36904, 25.3389
36967, 26.4156
37026, 24.5478
37087, 24.0079
37144, 20.1989
37186, 10.3736
37236, 14.9267
37291, 22.9945
37342, 27.831
37414, 23.035
37479, 24.8704
37552, 24.7323
37618, 22.3994
37687, 23.3327
37755, 25.2347
37807, 22.1604
37867, 25.0362
37927, 23.6023
37991, 17.875
38058, 21.0578
38115, 19.0374
38187, 22.637
38247, 26.4158
38304, 27.4403
38367, 28.1849
38449, 24.3522
38510, 26.0296
38575, 23.3353
38647, 20.2769
38703, 22.2295
38766, 24.8535
38821, 21.9493
38884, 24.4587
38949, 21.9163
39009, 28.9425
39092, 18.6711
39157, 26.5343
39223, 26.3872
39289, 27.4714
39353, 24.8598
39435, 22.5178
39496, 25.5667
39556, 25.7269
39615, 25.8204
39678, 30.3357
39735, 31.0515
39796, 31.2198
39858, 25.7376
39914, 21.4512
39968, 21.634
40027, 19.7958
40085, 21.2766
40151, 18.3261
40209, 18.9523
40270, 17.8626
40327, 15.6308
40382, 17.0769
40445, 18.1417
40500, 17.8348
40565, 11.8287
40616, 13.7464
40671, 14.3154
40724, 10.8909
40772, 17.1264
40837, 17.8311
40906, 11.9699
40961, 4.74987
41020, 9.49598
41090, 14.1444
41160, 15.6439
41231, 19.0527
41298, 17.8705
41376, 6.72982
41431, 10.1043
41494, 10.5224
41556, 11.5545
41628, 8.3799
41684, 11.8878
41749, 14.6618
41821, 14.115
41902, 16.7335
41975, 19.5086
42051, 23.5799
42129, 23.8609
42204, 22.5582
42270, 14.6561
42322, 7.24097
42368, 9.17122
42423, 9.25707
42478, 11.2057
42553, 15.0309
42624, 17.1761
42699, 18.1767
42768, 23.4083
42845, 25.0376
42918, 26.2201
42986, 19.8558
43053, 8.87729
43104, 9.69793
43155, 10.4138
43217, 14.4355
43281, 14.3109
43355, 9.95375
43424, 12.2782
43483, 16.3784
43557, 18.46
43630, 24.0563
43699, 25.2878
43764, 23.3683
43828, 17.7104
43889, 8.4048
43946, 8.2312
44000, 15.6853
44072, 18.1772
44149, 18.825
44220, 15.2727
44290, 12.819
44360, 11.0806
44439, 14.3127
44513, 17.2206
44585, 23.1683
44661, 25.6998
44742, 28.438
44819, 29.5471
44896, 26.7052
44965, 14.0491
45025, 8.46298
45087, 10.0472
45151, 17.2426
45214, 17.8883
45277, 13.7982
45350, 10.2292
45536, 5.70829
45599, 10.9878
45667, 18.2198
45734, 14.9441
45805, 10.552
45882, 17.1196
45946, 9.90793
46018, 9.76894
46074, 12.2031
46141, 15.7603
46213, 21.9912
46285, 24.2667
46356, 24.1432
46429, 30.1552
46508, 22.3535
46572, 7.32138
46616, 12.0651
46665, 9.84228
46718, 15.2832
46768, 9.22462
46816, 18.8554
46877, 21.0018
46943, 15.9546
47003, 9.60351
47040, 4.43122
47154, 5.08754
47237, 2.54126
47315, 4.73092
47443, 8.16282
47507, 14.8321
47587, 17.1663
47647, 20.4512
47698, 22.5134
47751, 20.0743
47807, 22.0196
47863, 22.679
47927, 14.1206
47970, 13.1387
48012, 12.3082
48062, 22.3899
48120, 23.4368
48186, 21.6021
48248, 23.553
48307, 20.4247
48366, 22.8631
48428, 21.645
48495, 26.8063
48564, 31.5527
48631, 32.0299
48698, 29.3603
48759, 25.0084
48825, 20.9926
48877, 9.8512
48929, 7.30487
48965, 18.4293
49017, 16.2744
49073, 17.6312
49133, 16.4862
49207, 16.0976
49274, 15.5282
49340, 18.5492
49407, 21.1793
49484, 17.8389
49559, 20.2201
49631, 16.4303
49699, 17.62
49768, 16.7905
49843, 18.3633
49920, 19.4209
49986, 10.6337
50060, 15.7156
50120, 18.9661
50189, 19.5751
50255, 21.5581
50328, 17.1068
50396, 20.7594
50463, 22.7214
50550, 37.235
50651, 23.6614
50715, 24.6895
50781, 29.9327
50848, 20.1405
50909, 22.0036
50978, 12.2127
51018, 2.21357
51051, 12.7924
51103, 13.9666
51155, 17.5
51216, 24.7202
51281, 28.8587
51348, 27.5878
51412, 31.3887
51478, 29.3646
51540, 29.2938
51605, 27.6928
51669, 18.1462
51731, 11.0284
51791, 18.7089
51860, 20.8879
51929, 24.9694
51989, 21.2721
52050, 23.636
52115, 14.9184
52179, 15.0368
52218, 5.3783
52256, 17.8522
52318, 20.9113
52403, 12.3801
52456, 20.9203
52524, 21.4994
52584, 25.7568
52644, 21.8807
52701, 24.687
52759, 9.91806
52816, 12.7604
52874, 8.92752
52939, 15.5769
53001, 18.2808
53068, 21.7916
53131, 26.5803
53195, 20.3419
53263, 12.4331
53322, 15.677
53379, 9.26767
53443, 10.5339
53507, 13.1393
53572, 18.2599
53635, 16.7351
53703, 14.992
53770, 13.4351
53840, 22.1557
53915, 16.4403
53988, 20.4947
54056, 20.6211
54124, 15.0222
54191, 11.2716
54254, 11.489
54311, 9.11111
54373, 10.1064
54448, 13.2838
54523, 14.914
54598, 9.08969
54663, 11.9218
54726, 17.4909
54795, 15.3202
54857, 16.0163
54922, 14.0358
54970, 13.3883
55029, 22.6136
55099, 18.6234
55170, 15.0001
55225, 16.6727
55290, 20.6584
55359, 21.7577
55421, 25.2304
55488, 17.8828
55546, 26.3664
55622, 45.6987
55729, 34.7418
55811, 35.877
55892, 35.8875
55967, 23.3442
56041, 16.3129
56109, 11.3397
56171, 11.8502
56237, 17.2251
56305, 20.0109
56373, 24.2656
56445, 22.297
56511, 27.0706
56583, 24.6157
56645, 27.2751
56708, 26.576
56774, 25.7846
56837, 22.3465
56897, 23.6082
56961, 29.3339
56998, -2.69752
57044, 16.8426
57171, 30.7656
57246, 30.4169
57303, 15.2486
57347, 14.2829
57412, 14.4623
57481, 18.4994
57548, 24.145
57614, 26.9107
57682, 29.9208
57751, 28.1305
57817, 25.8406
57883, 27.8093
57952, 30.0248
58038, 24.3316
58082, 2.02027
58125, 30.2798
58228, 26.2796
58304, 28.8779
58371, 33.4952
58442, 26.1378
58518, 27.1626
58603, 21.4528
58672, 23.2144
58734, 24.8829
58806, 23.2546
58865, 20.5645
58921, 6.8606
58971, 26.7141
59044, 30.2491
59106, 29.5367
59178, 28.4135
59241, 24.2232
59295, 26.534
59357, 27.3609
59423, 24.0945
59485, 27.1256
59549, 26.7104
59613, 20.1363
59665, 25.3713
59720, 23.8918
59780, 20.5125
59832, 16.6293
59882, 23.6131
59949, 14.7351
60007, 17.2176
60073, 13.1621
60135, 11.5052
60196, 18.6036
60253, 22.0809
60315, 22.1803
60372, 18.8682
60421, 4.16403
60457, 5.98015
60493, 4.40643
60542, 0.322551
60623, 1.68024
60723, 3.76975
60772, 5.2666
60829, 15.755
60910, 17.9857
60985, 17.394
61058, 8.56621
61117, 14.3179
61180, 14.7903
61238, 17.5783
61310, 19.9568
61384, 21.2949
61451, 18.016
61523, 9.75665
61589, 11.9691
61629, 2.32504
61678, 10.5859
61737, 14.1851
61798, 18.8702
61868, 19.5427
61940, 17.5851
62005, 18.796
62084, 42.129
62180, 19.914
62243, 28.3623
62312, 26.088
62377, 27.2179
62452, 8.22887
62508, 13.5751
62576, 12.0709
62630, 11.2953
62676, 13.6085
62725, 17.8938
62779, 18.1903
62838, 20.0091
62904, 15.4281
62960, 20.2803
63015, 16.2065
63083, 10.2435
63125, 7.7835
63194, 3.52898
63244, 15.4859
63295, 16.8556
63343, 13.3577
63399, 18.6871
63467, 18.2229
63525, 20.5053
63580, 19.4739
63628, 20.8129
63686, 18.435
63755, 12.6878
63811, 9.20386
63867, 12.6297
63932, 12.757
63994, 13.5238
64058, 13.0394
64125, 10.1184
64179, 9.25577
64239, 12.1268
64300, 10.5742
64355, 14.8372
64416, 17.6578
64486, 15.1926
64557, 16.4878
64627, 21.8556
64701, 20.9226
64777, 18.2206
64857, 15.9907
64925, 25.2082
64994, 29.5508
65062, 26.1984
65135, 21.5034
65202, 24.807
65273, 22.5628
65338, 24.8709
65406, 12.2014
65468, 7.32595
65529, 8.33425
65585, 10.5085
65651, 11.7401
65714, 15.4519
65776, 14.9886
65842, 16.3409
65904, 16.8312
65967, 20.669
66033, 23.2653
66104, 25.936
66168, 23.5675
66230, 22.2955
66298, 14.9343
66360, 18.6379
66427, 26.134
66495, 28.801
66565, 31.158
66640, 23.6608
66707, 21.9882
66775, 24.1207
66845, 28.4269
66923, 21.362
66999, 23.6381
67074, 18.4931
67142, 14.7998
67210, 24.4712
67282, 28.0275
67351, 27.7989
67415, 26.7616
67483, 29.1784
67561, 15.8615
67610, 21.1606
67673, 21.5459
67727, 21.0432
67781, 18.1064
67837, 7.36111
67874, 0.79047
68033, 10.299
68099, 18.8589
68164, 17.2626
68229, 19.2196
68292, 15.582
68366, 18.7714
68428, 22.4148
68486, 12.3566
68548, 14.024
68610, 16.652
68670, 18.4583
68731, 18.2896
68795, 18.6386
68866, 16.4034
68931, 20.3478
68993, 21.8969
69058, 28.5646
69128, 30.131
69200, 31.692
69276, 22.3563
69346, 26.3033
69420, 24.3729
69510, 26.0576
69590, 26.9227
69668, 23.3414
69731, 19.1242
69789, 21.6414
69865, 25.1438
69942, 24.9478
70036, 16.4653
70101, 19.9615
70168, 23.3261
70236, 23.7239
70296, 20.5919
70355, 24.3047
70411, 18.6975
70462, 24.1821
70533, 22.2574
70603, 20.8774
70665, 17.5276
70729, 18.3813
70792, 13.8237
70856, 19.7087
70912, 20.4934
70972, 24.1852
71037, 19.0898
71096, 18.7792
71148, 20.7771
71209, 24.2886
71268, 20.7289
71316, 16.3174
71370, 19.6221
71434, 20.1491
71488, 17.7031
71538, 23.1122
71593, 18.605
71648, 17.1033
71692, 3.44067
71739, 2.82441
71822, 5.48903
71871, 8.84205
71910, 5.16426
71955, 12.9754
72018, 13.4998
72123, 25.3862
72208, 21.6075
72268, 21.1497
72333, 15.7056
72395, 3.75524
72489, 3.92461
72551, 5.9451
72606, 14.7966
72671, 15.1703
72743, 13.2566
72807, 20.156
72873, 19.3568
72937, 19.8956
73005, 20.9337
73069, 21.5551
73137, 12.9988
73198, 15.5625
73258, 18.248
73316, 17.018
73374, 21.6091
73437, 17.0784
73503, 18.0408
73576, 14.9182
73642, 12.3225
73715, 14.7056
73783, 15.4218
73843, 17.2726
73913, 14.9919
73978, 12.3837
74048, 13.9616
74127, 21.4807
74200, 27.6604
74271, 24.8407
74340, 31.1513
74412, 27.8632
74482, 26.3336
74552, 25.3086
74625, 12.9962
74675, 7.73872
74728, 5.96957
74779, 11.138
74845, 10.9731
74910, 6.05208
74994, 10.4403
75079, 15.1897
75145, 18.3666
75213, 12.4522
75297, 15.569
75373, 18.9631
75447, 16.3095
75512, 11.4029
75577, 17.0866
75648, 21.3613
75717, 15.9571
75803, 23.6458
75880, 25.9507
75958, 31.039
76042, 33.4379
76124, 36.2598
76206, 29.2348
76296, 29.9126
76381, 27.3177
76475, 21.167
76547, 21.3783
76617, 17.0073
76681, 8.54044
76738, 8.51038
76787, 13.4069
76828, 18.5222
76887, 27.4004
76956, 28.5965
77022, 27.4365
77089, 25.1032
77156, 24.1219
77223, 14.9093
77282, 11.8921
77334, 11.3966
77391, 14.1605
77446, 18.9065
77504, 21.9583
77561, 24.0514
77617, 23.3959
77674, 20.1751
77732, 13.5211
77777, 12.1146
77813, 7.0032
77845, 10.3719
77898, 17.165
77961, 21.3528
78017, 21.7167
78075, 27.5245
78140, 26.7142
78197, 24.3226
78259, 24.4884
78318, 18.6836
78370, 17.9925
78417, 14.3514
78475, 18.5121
78533, 18.3894
78591, 18.1683
78652, 15.2566
78710, 18.3348
78769, 17.771
78834, 21.3697
78895, 22.1067
78955, 24.9322
79010, 23.8267
79070, 28.4095
79126, 17.2389
79213, 6.06207
79265, 8.7479
79325, 5.99385
79382, 12.0006
79442, 13.3775
79500, 9.79788
79571, 13.9605
79643, 13.5512
79709, 9.22887
79751, 14.5003
79809, 12.597
79869, 13.0443
79937, 17.1685
80001, 14.496
80078, 15.7157
80154, 14.9665
80223, 17.0815
80288, 14.3059
80351, 16.4019
80420, 11.8584
80477, 10.525
80532, 14.4336
80592, 17.8635
80659, 14.3723
80742, 17.8746
80811, 16.6675
80892, 20.908
80965, 22.5313
81037, 25.4235
81108, 26.7224
81181, 26.971
81257, 29.1368
81342, 29.5032
81424, 28.3331
81506, 29.0484
81584, 21.9333
81659, 16.5978
81733, 22.0658
81799, 25.2323
81862, 24.7197
81928, 25.3282
82004, 22.0073
82070, 21.57
82136, 15.8272
82191, 21.4259
82250, 19.3841
82302, 19.7103
82356, 19.7653
82413, 22.9804
82471, 22.0846
82526, 14.8508
82587, 15.7601
82643, 21.3739
82719, 17.4246
82772, 17.0678
82825, 18.3178
82875, 16.3658
82921, 23.176
82975, 22.1878
83031, 16.2337
83077, 7.26225
83132, 15.9732
83188, 20.9038
83249, 24.1295
83310, 25.2611
83380, 21.1309
83458, 18.3796
83520, 20.0614
83581, 22.673
83640, 20.7261
83711, 18.771
83766, 7.5416
83826, 19.629
83898, 23.2136
83966, 24.0591
84034, 23.6646
84099, 19.0548
84166, 12.9247
84232, 27.3567
84303, 18.161
84361, 20.8996
84421, 25.2695
84485, 26.6479
84544, 23.396
84601, 24.2948
84653, 23.1612
84726, 18.8233
84796, 20.0096
84870, 17.1342
84919, 10.735
84970, 7.88298
85023, 14.6088
85076, 14.8625
85126, 13.0632
85173, 16.9607
85223, 20.6386
85279, 27.3759
85330, 16.7567
85377, 12.4425
85415, 11.6156
85467, 19.3068
85520, 21.4444
85574, 18.6198
85627, 16.2588
85678, 18.5404
85744, 20.0013
85809, 17.8943
85863, 19.1386
85920, 17.9219
85978, 18.6005
86032, 20.9477
86087, 24.8326
86141, 20.6345
86200, 20.7617
86249, 13.2944
86296, 15.741
86380, 10.0739
86424, 9.16464
86469, 14.022
86519, 15.0272
86573, 25.2056
86637, 8.13795
86695, 22.7949
86756, 21.6454
86813, 24.2276
86872, 21.0783
86931, 19.0366
86990, 19.4777
87057, 13.7434
87158, 6.5239
87202, 13.3092
87261, 14.8121
87311, 20.9598
87393, 41.7701
87459, 24.0909
87566, 3.17968
87617, 15.239
87705, 23.6277
87780, 29.6542
87874, 22.0988
87936, 11.4304
87995, 10.5661
88049, 13.7877
88105, 19.8934
88168, 27.4518
88241, 32.1209
88306, 29.0182
88361, 22.5078
88417, 27.5512
88471, 26.9757
88531, 27.4031
88587, 21.458
88644, 24.732
88701, 22.6282
88757, 23.9867
88809, 19.3553
88861, 16.4597
88910, 19.4953
88967, 25.5306
89026, 23.6544
89082, 24.0339
89136, 24.1297
89193, 24.4966
89246, 21.6352
89296, 31.5911
89362, 25.1069
89415, 26.7105
89472, 25.401
89531, 22.9483
89615, 17.0703
89676, 13.3332
89734, 15.2686
89787, 20.3027
89840, 17.6706
89891, 25.183
89948, 25.5626
90000, 19.1137
90055, 13.3456
90109, 20.3321
90157, 18.972
90210, 22.9331
90267, 22.9444
90317, 23.9581
90377, 23.6073
90425, 16.9723
90473, 22.4018
90527, 23.5912
90576, 17.1487
90619, 19.456
90662, 20.7407
90709, 23.7653
90757, 23.9373
90816, 16.0417
90861, 27.3018
90916, 25.0234
90971, 22.9553
91023, 24.0599
91080, 23.3478
91139, 23.1286
91198, 22.6371
91259, 19.7286
91310, 16.9764
91372, 20.2248
91432, 19.2854
91490, 20.919
91539, 21.551
91594, 24.8367
91646, 24.2145
91694, 27.2126
91750, 20.2258
91802, 19.7542
91851, 22.3058
91905, 20.7233
91960, 22.0639
92021, 23.2759
92085, 24.4064
92139, 19.874
92186, 19.0144
92234, 20.788
92286, 20.352
92332, 18.6574
92382, 24.4713
92438, 25.1295
92491, 22.1417
92545, 24.3861
92605, 21.3561
92656, 18.2879
92709, 16.648
92781, 24.8051
92838, 22.1482
92890, 22.3071
92946, 22.6398
92999, 22.0195
93052, 20.8431
93106, 21.9498
93164, 21.4333
93208, 16.5884
93256, 22.9483
93305, 22.0844
93359, 20.5581
93416, 24.2473
93475, 18.2909
93523, 16.0483
93581, 18.0839
93633, 14.6811
93680, 19.4835
93730, 19.6229
93775, 19.6253
93838, 22.7045
93890, 23.7243
93948, 23.1364
94006, 22.0836
94062, 18.0027
94117, 22.4201
94168, 17.4971
94213, 13.4514
94256, 19.759
94306, 21.246
94366, 21.8317
94418, 21.5413
94469, 24.4673
94521, 22.84
94574, 22.538
94624, 18.6743
94674, 18.9801
94726, 17.8494
94778, 17.3779
94829, 23.1369
94886, 20.7509
94937, 22.5338
94989, 19.18
95044, 21.419
95098, 20.7626
95148, 19.3599
95196, 19.6385
95242, 16.847
